base_info,house_daxiao,house_direction,house_id,house_scale,price,time,title
"基本信息,发布：6天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/30层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",48㎡,朝东,FZ2214524728516026368,1室1厅1卫,2200元,2019-03-17,凤湖新城五区 1室1厅 2200元
"基本信息,发布：7天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/29层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",65㎡,朝东南,FZ2213760114321014784,2室1厅1卫,2550元,2019-03-16,绿榕家园 2室1厅 2550元
"基本信息,发布：10天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/7层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",30㎡,朝东南,FZ2212074174107885568,1室0厅1卫,2000元,2019-03-14,福屿小区三区1 1室0厅 2000元
"基本信息,发布：29天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/11层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",136㎡,朝南,FZ2198246392403591168,4室2厅2卫,4600元,2019-02-23,融侨江南水都杰座西区 4室2厅 4600元
"基本信息,发布：25天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/17层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",88㎡,朝西南,FZ2201182345393086464,3室2厅1卫,3300元,2019-02-27,福晟钱隆城 3室2厅 3300元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/29层,电梯：有, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",107㎡,朝南 北,FZ2191008215553015808,2室2厅1卫,3600元,2019-02-13,群升国际I区尚都苑 2室2厅 3600元
"基本信息,发布：17天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/22层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",45㎡,朝南,FZ2206539983328911360,1室1厅1卫,2700元,2019-03-06,联建新苑3区 1室1厅 2700元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/6层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",105㎡,朝南,FZ2191025595322728448,3室2厅2卫,3500元,2019-02-13,金辉金域蓝湾 3室2厅 3500元
"基本信息,发布：12天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/17层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",80㎡,朝东南,FZ2210001832230010880,2室1厅1卫,3300元,2019-03-11,归壹墅绿园 2室1厅 3300元
"基本信息,发布：3个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/16层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",63㎡,朝东,FZ2144541765422817280,3室2厅2卫,3300元,2018-12-11,万科金融港 3室2厅 3300元
"基本信息,发布：4个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/16层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",63㎡,朝南,FZ2127967814739566592,3室2厅2卫,4300元,2018-11-18,万科金融港 3室2厅 4300元
"基本信息,发布：3个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/44层,电梯：有, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",200㎡,朝南,FZ2139752773741453312,5室2厅2卫,4800元,2018-12-04,亿力江滨一区 5室2厅 4800元
"基本信息,发布：4个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/16层,电梯：有, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",63㎡,朝西,UNKOWN2130354250226597888,4室2厅2卫,3500元,2018-11-21,万科金融港 4室2厅 3500元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/6层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",80㎡,朝南,FZ2156377660405071872,2室1厅1卫,2800元,2018-12-27,金山桔园景园 2室1厅 2800元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/9层,电梯：无, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",67㎡,朝南 北,FZ2192664822909509632,2室1厅1卫,1600元,2019-02-15,南台商贸中心 2室1厅 1600元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/45层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",500㎡,朝东,FZ2177215639813898240,1室0厅0卫,40000元,2019-01-25,鳌峰广场 1室0厅 40000元
"基本信息,发布：3个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/31层,电梯：有, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",119㎡,朝东南,FZ2143337150425874432,3室2厅2卫,5000元,2018-12-09,阳光凡尔赛宫B3区 3室2厅 5000元
"基本信息,发布：12天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/7层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",90㎡,朝南,FZ2210023913697067008,3室1厅1卫,2800元,2019-03-11,亚峰新区 3室1厅 2800元
"基本信息,发布：15天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/5层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",40㎡,朝南,FZ2208438027791892480,1室1厅1卫,2000元,2019-03-09,整租 · 融晟红郡 1室1厅 2000元
"基本信息,发布：4个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/30层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",118㎡,朝东南,FZ2119272695476011008,3室2厅2卫,4500元,2018-11-06,阳光凡尔赛宫B2区 3室2厅 4500元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/18层,电梯：有, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",138㎡,朝东南,FZ2180133678284816384,5室1厅2卫,3000元,2019-01-29,永嘉天地 5室1厅 3000元
"基本信息,发布：3个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/6层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",103㎡,朝南,FZ2133808244085227520,3室2厅2卫,3500元,2018-11-26,整租 · 金辉金域蓝湾 3室2厅 3500元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/24层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",80㎡,朝南,FZ2178831091308707840,2室1厅1卫,4000元,2019-01-27,福晟钱隆金山 2室1厅 4000元
"基本信息,发布：15天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/2层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",60㎡,朝南,FZ2208454706492350464,3室1厅1卫,2400元,2019-03-09,泰禾红峪 3室1厅 2400元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/28层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",950㎡,朝东南,FZ2162149064257576960,7室1厅2卫,57000元,2019-01-22,万达广场 7室1厅 57000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/28层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",950㎡,朝西南,FZ2175122433303126016,7室1厅2卫,57000元,2019-01-22,万达广场 7室1厅 57000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/28层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",950㎡,朝西南,FZ2175122450700828672,7室1厅2卫,57000元,2019-01-22,万达广场 7室1厅 57000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/11层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",126㎡,朝东南,FZ2162172586518388736,1室0厅1卫,2200元,2019-01-22,融侨江南水都杰座西区 1室0厅 2200元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/28层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",950㎡,朝西南,FZ2175301724993232896,7室1厅2卫,57000元,2019-01-22,万达广场 7室1厅 57000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/28层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",950㎡,朝西南,FZ2175301728751329280,7室1厅2卫,57000元,2019-01-22,万达广场 7室1厅 57000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/28层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",950㎡,朝西北,FZ2175301725353672704,7室1厅2卫,57000元,2019-01-22,万达广场 7室1厅 57000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/28层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",950㎡,朝西南,FZ2175301727518203904,7室1厅2卫,57000元,2019-01-22,万达广场 7室1厅 57000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/27层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",200㎡,朝东 南 北,FZ2175302589103742976,5室2厅2卫,9000元,2019-01-22,江滨福泰华庭 5室2厅 9000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/28层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",950㎡,朝西北,FZ2175301724598697984,7室1厅2卫,57000元,2019-01-22,万达广场 7室1厅 57000元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/16层,电梯：有, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",80㎡,朝西北,FZ2175301757390307328,5室2厅2卫,7000元,2019-01-22,万科金融港 5室2厅 7000元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：低楼层/21层,电梯：暂无数据, ,车位：暂无数据,用水：民水, ,用电：民电,燃气：有, ,采暖：暂无数据",175㎡,朝南,FZ2175954980685750272,3室1厅2卫,7500元,2019-01-23,富裕世家 3室1厅 7500元
"基本信息,发布：2个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/17层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",82㎡,朝东南,FZ2173664193105379328,4室3厅3卫,5000元,2019-01-20,万科金融港 4室3厅 5000元
"基本信息,发布：10天前,入住：随时入住, ,租期：暂无数据,看房：一般下班后可看, ,楼层：高楼层/16层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",43㎡,朝西南,FZ2211436618542219264,2室1厅1卫,1500元,2019-03-13,福晟钱隆学府 2室1厅 1500元
"基本信息,发布：4个月前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/20层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",120㎡,朝南 北,FZ2126573798386827264,4室2厅2卫,6500元,2018-11-16,阳光城·丽兹公馆 4室2厅 6500元
"基本信息,发布：19天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：高楼层/7层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",90㎡,朝南,FZ2205556189285056512,3室1厅1卫,3500元,2019-03-05,光禄新坊 3室1厅 3500元
"基本信息,发布：18天前,入住：随时入住, ,租期：暂无数据,看房：需提前预约, ,楼层：中楼层/5层,电梯：暂无数据, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：无, ,采暖：暂无数据",86㎡,朝南 北,FZ2205803372119072768,3室1厅1卫,3300元,2019-03-05,杏园小区 3室1厅 3300元
"基本信息,发布：1个月前,入住：随时入住, ,租期：暂无数据,看房：一般下班后可看, ,楼层：中楼层/16层,电梯：有, ,车位：暂无数据,用水：暂无数据, ,用电：暂无数据,燃气：有, ,采暖：暂无数据",63㎡,朝南,FZ2179418760040431616,2室2厅2卫,3800元,2019-01-28,万科金融港 2室2厅 3800元
